2017-06-27 06:22:13,737 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@5e3a8624: startup date [Tue Jun 27 06:22:13 UTC 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-06-27 07:47:13,388 | INFO  | Network Connector DiscoveryNetworkConnector:Q:broker1->broker2:BrokerService[broker-1] Started | org.apache.activemq.network.NetworkConnector | main
2017-06-27 07:47:13,388 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | main
2017-06-27 07:47:13,388 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | main
2017-06-27 07:47:13,391 | INFO  | broker-1 Shutting down | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-1
2017-06-27 07:47:13,394 | INFO  | broker-1 bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-1
2017-06-27 07:47:13,395 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | main
2017-06-27 07:47:13,395 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | main
2017-06-27 07:47:13,395 | INFO  | Network Connector DiscoveryNetworkConnector:Q:broker1->broker3:BrokerService[broker-1] Started | org.apache.activemq.network.NetworkConnector | main
2017-06-27 07:47:13,396 | INFO  | Apache ActiveMQ 5.8.0 (broker-1, ID:ip-172-31-15-45-34437-1498549633142-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-06-27 07:47:13,396 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-06-27 07:47:13,396 | WARN  | Store limit is 102400 mb, whilst the data directory: /home/ubuntu/apache-activemq-5.8.0/cluster/broker-1/data/kahadb only has 6425 mb of usable space | org.apache.activemq.broker.BrokerService | main
2017-06-27 07:47:13,397 | ERROR | Temporary Store limit is 51200 mb, whilst the temporary data directory: /home/ubuntu/apache-activemq-5.8.0/cluster/broker-1/data/broker-1/tmp_storage only has 6425 mb of usable space | org.apache.activemq.broker.BrokerService | main
2017-06-27 07:47:14,126 | INFO  | Web console type: embedded | org.apache.activemq.web.WebConsoleStarter | main
2017-06-27 07:47:14,339 | INFO  | ActiveMQ WebConsole initialized. | org.apache.activemq.web.WebConsoleStarter | main
2017-06-27 07:47:14,390 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:47:14,391 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:14,391 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:14,401 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:47:14,403 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:47:14,403 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:14,404 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:14,558 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:47:14,607 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2017-06-27 07:47:14,955 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2017-06-27 07:47:16,405 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:47:16,406 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:47:16,406 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:47:16,409 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:47:16,579 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:47:16,580 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:47:16,583 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:47:16,584 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:47:20,410 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:47:20,410 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:20,411 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:20,412 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:47:20,585 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:47:20,585 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:20,587 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:20,590 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:47:28,412 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:47:28,413 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:47:28,414 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:47:28,418 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:47:28,591 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:47:28,591 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:47:28,592 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:47:28,595 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:47:44,419 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:47:44,420 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:44,420 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:44,421 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:47:44,595 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:47:44,596 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:44,599 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-1
2017-06-27 07:47:44,601 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-1
2017-06-27 07:48:14,422 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:48:14,422 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:48:14,423 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:48:14,424 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:48:14,602 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:48:14,602 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:48:14,603 | INFO  | broker-1 Shutting down | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-2
2017-06-27 07:48:14,606 | INFO  | broker-1 bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-2
2017-06-27 07:48:14,606 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-2
2017-06-27 07:48:14,606 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-2
2017-06-27 07:48:44,426 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-3
2017-06-27 07:48:44,427 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-3
2017-06-27 07:48:44,428 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-3
2017-06-27 07:48:44,443 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-3
2017-06-27 07:48:44,609 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-3
2017-06-27 07:48:44,610 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-3
2017-06-27 07:48:44,611 | INFO  | broker-1 Shutting down | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-2
2017-06-27 07:48:44,611 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-3
2017-06-27 07:48:44,617 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-3
2017-06-27 07:48:44,622 | INFO  | broker-1 bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-2
2017-06-27 07:49:14,446 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-4
2017-06-27 07:49:14,447 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-4
2017-06-27 07:49:14,447 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-4
2017-06-27 07:49:14,448 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-4
2017-06-27 07:49:14,627 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-4
2017-06-27 07:49:14,627 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-4
2017-06-27 07:49:14,628 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-4
2017-06-27 07:49:14,630 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-4
2017-06-27 07:49:44,451 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-5
2017-06-27 07:49:44,451 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-5
2017-06-27 07:49:44,452 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-5
2017-06-27 07:49:44,453 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-5
2017-06-27 07:49:44,633 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-5
2017-06-27 07:49:44,634 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-5
2017-06-27 07:49:44,635 | INFO  | broker-1 Shutting down | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-3
2017-06-27 07:49:44,637 | INFO  | broker-1 bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-3
2017-06-27 07:49:44,638 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-5
2017-06-27 07:49:44,638 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-5
2017-06-27 07:50:14,456 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-6
2017-06-27 07:50:14,456 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-6
2017-06-27 07:50:14,458 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-6
2017-06-27 07:50:14,459 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-6
2017-06-27 07:50:14,641 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-6
2017-06-27 07:50:14,641 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-6
2017-06-27 07:50:14,642 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-6
2017-06-27 07:50:14,645 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-6
2017-06-27 07:50:44,462 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-7
2017-06-27 07:50:44,462 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-7
2017-06-27 07:50:44,465 | INFO  | broker-1 Shutting down | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-4
2017-06-27 07:50:44,466 | INFO  | broker-1 bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-4
2017-06-27 07:50:44,466 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-7
2017-06-27 07:50:44,466 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-7
2017-06-27 07:50:44,648 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-7
2017-06-27 07:50:44,648 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-7
2017-06-27 07:50:44,651 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-7
2017-06-27 07:50:44,653 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-7
2017-06-27 07:51:14,469 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-8
2017-06-27 07:51:14,471 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-8
2017-06-27 07:51:14,471 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-8
2017-06-27 07:51:14,474 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-8
2017-06-27 07:51:14,656 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-8
2017-06-27 07:51:14,656 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-8
2017-06-27 07:51:14,657 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-8
2017-06-27 07:51:14,659 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-8
2017-06-27 07:51:21,235 | INFO  | Apache ActiveMQ 5.8.0 (broker-1, ID:ip-172-31-15-45-34437-1498549633142-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-16
2017-06-27 07:51:21,246 | INFO  | Network Connector DiscoveryNetworkConnector:Q:broker1->broker2:BrokerService[broker-1] Stopped | org.apache.activemq.network.NetworkConnector | Thread-16
2017-06-27 07:51:21,246 | INFO  | Network Connector DiscoveryNetworkConnector:Q:broker1->broker3:BrokerService[broker-1] Stopped | org.apache.activemq.network.NetworkConnector | Thread-16
2017-06-27 07:51:21,554 | INFO  | Connector openwire Stopped | org.apache.activemq.broker.TransportConnector | Thread-16
2017-06-27 07:51:21,570 | INFO  | Connector amqp Stopped | org.apache.activemq.broker.TransportConnector | Thread-16
2017-06-27 07:51:21,571 | INFO  | PListStore:[/home/ubuntu/apache-activemq-5.8.0/cluster/broker-1/data/broker-1/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-16
2017-06-27 07:51:21,572 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-16
2017-06-27 07:51:21,572 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-16
2017-06-27 07:51:21,573 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-16
2017-06-27 07:51:21,979 | INFO  | Apache ActiveMQ 5.8.0 (broker-1, ID:ip-172-31-15-45-34437-1498549633142-0:1) uptime 4 minutes | org.apache.activemq.broker.BrokerService | Thread-16
2017-06-27 07:51:21,979 | INFO  | Apache ActiveMQ 5.8.0 (broker-1, ID:ip-172-31-15-45-34437-1498549633142-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-16
2017-06-27 07:51:21,981 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@5e3a8624: startup date [Tue Jun 27 07:47:10 UTC 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-16
2017-06-27 07:51:21,996 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | Thread-16
2017-06-27 07:54:03,793 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@5e3a8624: startup date [Tue Jun 27 07:54:03 UTC 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2017-06-27 07:54:05,254 | INFO  | PListStore:[/home/ubuntu/apache-activemq-5.8.0/cluster/broker-1/data/broker-1/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2017-06-27 07:54:05,283 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/home/ubuntu/apache-activemq-5.8.0/cluster/broker-1/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2017-06-27 07:54:06,098 | INFO  | KahaDB is version 4 | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-06-27 07:54:06,130 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-06-27 07:54:06,131 | INFO  | Recovery replayed 4 operations from the journal in 0.017 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2017-06-27 07:54:06,286 | INFO  | Apache ActiveMQ 5.8.0 (broker-1, ID:ip-172-31-15-45-36281-1498550046164-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2017-06-27 07:54:06,314 | INFO  | Listening for connections at: tcp://ip-172-31-15-45:61616?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-06-27 07:54:06,315 | INFO  | Connector openwire Started | org.apache.activemq.broker.TransportConnector | main
2017-06-27 07:54:06,322 | INFO  | Listening for connections at: amqp://ip-172-31-15-45:5672?maximumConnections=1000&wireformat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2017-06-27 07:54:06,323 | INFO  | Connector amqp Started | org.apache.activemq.broker.TransportConnector | main
2017-06-27 07:54:06,324 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61626 | org.apache.activemq.network.DiscoveryNetworkConnector | main
2017-06-27 07:54:06,362 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | main
2017-06-27 07:54:06,390 | INFO  | broker-1 Shutting down | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-1
2017-06-27 07:54:06,391 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | main
2017-06-27 07:54:06,395 | INFO  | broker-1 bridge to Unknown stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[broker-1] Task-1
2017-06-27 07:54:06,396 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61626 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | main
2017-06-27 07:54:06,402 | INFO  | Network Connector DiscoveryNetworkConnector:Q:broker1->broker2:BrokerService[broker-1] Started | org.apache.activemq.network.NetworkConnector | main
2017-06-27 07:54:06,402 | INFO  | Establishing network connection from vm://broker-1?async=false&network=true to tcp://localhost:61636 | org.apache.activemq.network.DiscoveryNetworkConnector | main
2017-06-27 07:54:06,403 | INFO  | Connector vm://broker-1 Started | org.apache.activemq.broker.TransportConnector | main
2017-06-27 07:54:06,404 | INFO  | Connector vm://broker-1 Stopped | org.apache.activemq.broker.TransportConnector | main
2017-06-27 07:54:06,405 | WARN  | Could not start network bridge between: vm://broker-1?async=false&network=true and: tcp://localhost:61636 due to: java.net.ConnectException: Connection refused (Connection refused) | org.apache.activemq.network.DiscoveryNetworkConnector | main
2017-06-27 07:54:06,406 | INFO  | Network Connector DiscoveryNetworkConnector:Q:broker1->broker3:BrokerService[broker-1] Started | org.apache.activemq.network.NetworkConnector | main
2017-06-27 07:54:06,406 | INFO  | Apache ActiveMQ 5.8.0 (broker-1, ID:ip-172-31-15-45-36281-1498550046164-0:1) started | org.apache.activemq.broker.BrokerService | main
2017-06-27 07:54:06,406 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2017-06-27 07:54:06,407 | WARN  | Store limit is 102400 mb, whilst the data directory: /home/ubuntu/apache-activemq-5.8.0/cluster/broker-1/data/kahadb only has 6425 mb of usable space | org.apache.activemq.broker.BrokerService | main
2017-06-27 07:54:06,407 | ERROR | Temporary Store limit is 51200 mb, whilst the temporary data directory: /home/ubuntu/apache-activemq-5.8.0/cluster/broker-1/data/broker-1/tmp_storage only has 6425 mb of usable space | org.apache.activemq.broker.BrokerService | main
2017-06-27 07:54:07,161 | INFO  | Web console type: embedded | org.apache.activemq.web.WebConsoleStarter | main
2017-06-27 07:54:07,382 | INFO  | ActiveMQ WebConsole initialized. | org.apache.activemq.web.WebConsoleStarter | main
